Date,Close,High,Low,Open,Volume
2010-01-04,56.54688262939453,56.729475304804005,56.4020708961359,56.56577069863002,2829100
2010-01-05,56.912044525146484,57.06315382043381,56.666490118925374,56.69797342379593,2841600
2010-01-06,56.150238037109375,56.83023758506537,56.11246188567233,56.773568554228284,4099600
2010-01-07,56.24466323852539,56.43984635652024,56.11244195178568,56.17540378304081,2793200
2010-01-08,56.219512939453125,56.38951047123545,55.885810700399915,56.35803193762982,2910700
2010-01-11,55.91093063354492,56.26352053869662,55.8920377711885,56.03055660640586,2181300
2010-01-12,56.86798858642578,56.91206234483773,56.565765097544286,56.76725062591821,4321200
2010-01-13,56.206878662109375,56.84280416512647,56.175400150357326,56.62243536814416,4755000
2010-01-14,56.993900299072266,56.99390029907227,56.37686781055906,56.47131293128042,4188800
2010-01-15,57.34652328491211,57.503930295595104,57.28356144137506,57.31503996130321,4142800
2010-01-19,57.18278121948242,57.37167143013523,56.93092920650453,57.119819417157345,2496000
2010-01-20,57.76209259033203,57.78098066868054,57.46616655305288,57.497649886088524,2800500
2010-01-21,58.02650833129883,58.17132005514749,57.585765928497864,57.64243493620179,4363100
2010-01-22,57.925758361816406,58.120941445206135,57.780941852293125,57.98242255879577,3666900
2010-01-25,57.66133117675781,57.87540238276371,57.604662161021984,57.63614548128414,2419500
2010-01-26,57.68023681640625,57.995050900196844,57.49134644465922,57.93838186720005,3138100
2010-01-27,57.64873123168945,57.98243326309521,57.52910519253333,57.76836207452542,3325700
2010-01-28,57.61728286743164,57.73690896918528,57.33394727092784,57.37802105655967,3058200
2010-01-29,58.12095642089844,58.15243974089618,57.45355230933208,57.55429509038069,4930600
2010-02-01,57.593345642089844,57.95982118097937,57.53016136795571,57.94718143376187,3598500
2010-02-02,57.757625579833984,57.782895431640405,57.523838475092255,57.61229741836732,3047500
2010-02-03,57.08785629272461,57.47960646755287,57.0373069500402,57.37850778218404,5343700
2010-02-04,57.99142837524414,58.01670305664097,57.43539984647158,57.492264264125026,6095000
2010-02-05,58.117767333984375,58.39577902325802,57.63123844161849,57.732337107281424,6875800
2010-02-08,58.19369888305664,58.225293482247054,57.909366772978935,58.04837529636235,3386000
2010-02-09,57.61231994628906,58.26944722517978,57.587045263948724,57.9661558577484,4790000
2010-02-10,57.06256103515625,57.877650814445936,56.99305691920255,57.70073299952704,5068000
2010-02-11,56.75297927856445,57.0436307882275,56.474962695125456,56.99308144202933,5087500
2010-02-12,56.98677444458008,57.13209780962822,56.835126384549405,57.06259365394375,2833800
2010-02-16,57.09419250488281,57.1447418620334,56.69612716378904,56.69612716378904,2440900
2010-02-17,56.44337844848633,56.92358282203196,56.28541534177098,56.816169066421864,4368200
2010-02-18,56.21590042114258,56.55078137192925,55.9252489389381,56.525506701217914,5121800
2010-02-19,56.51920700073242,56.55712143065678,56.171691000882895,56.386518547627816,3502500
2010-02-22,56.285438537597656,56.4370818327558,56.18433979372327,56.31071322356625,3382600
2010-02-23,57.1636962890625,57.20792577111476,56.42443002305251,56.44969988080923,5474500
2010-02-24,57.30268096923828,57.42272961633752,56.98043497828766,57.214222041628304,4423200
2010-02-25,57.62495040893555,57.681819644954906,57.43539753705987,57.61231547907145,3707700
2010-02-26,57.921966552734375,58.168388850694626,57.7576882345316,57.78927799388317,4349100
2010-03-01,57.896583557128906,58.01701811664259,57.65571927405397,57.89024845943524,2415200
2010-03-02,57.82049560546875,57.85852551696388,57.490886919344014,57.60498148977948,2260600
2010-03-03,57.67473602294922,57.73178575562381,57.490916629146234,57.687415890633616,2156100
2010-03-04,57.9789924621582,58.11210206282741,57.57332372603694,57.6557235257028,2374700
2010-03-05,57.21833801269531,57.59865653842193,57.12326321721461,57.573301647643426,3823200
2010-03-08,56.920440673828125,57.02819535491131,56.85705101582443,56.983825495879884,2850400
2010-03-09,56.93305206298828,57.04714654952519,56.66683320638433,57.03447153366399,2573700
2010-03-10,56.787296295166016,56.85702101341608,56.53375714074695,56.72391150656125,3216200
2010-03-11,56.99650955200195,57.13595908417052,56.647890557533245,56.66056558957007,2621000
2010-03-12,57.35142135620117,57.45917595672328,56.87602829230541,56.901378333412,3099100
2010-03-15,57.275390625,57.34511536918236,57.078896256459466,57.269050692996736,1936800
2010-03-16,57.73177719116211,57.73811228811191,57.389493353749856,57.40216838360133,3932600
2010-03-17,57.9789924621582,57.9789924621582,57.72544829309422,57.87757286015149,3481200
2010-03-18,57.788795471191406,57.98529461305237,57.68738077121931,57.947259869106894,2750300
2010-03-19,57.8458366394043,58.048670845388955,57.59863260198389,57.84583663940429,2976300
2010-03-22,57.909244537353516,57.99164430406841,57.82050483906029,57.902904605775184,2452300
2010-03-23,57.63670349121094,57.883907704424175,57.624028460051036,57.72544321718737,2910000
2010-03-24,56.584415435791016,57.20559745844663,56.451306038638826,56.945713752617074,8049300
2010-03-25,56.2231559753418,56.56543959140818,56.01398668436963,56.49571488243454,8268400
2010-03-26,56.381649017333984,56.489408517972144,56.09007501150098,56.12176983568006,4110700
2010-03-29,56.16611099243164,56.31823543167751,55.97595181641275,56.273865602066266,3245100
2010-03-30,56.34360885620117,56.38163876954289,55.95061535318562,56.10907977337652,3254600
2010-03-31,56.73025894165039,56.742933966668495,56.38163530427699,56.55277957569667,4263900
2010-04-01,56.59157180786133,56.64247039720615,56.26074068503326,56.4770524088138,2912400
2010-04-05,55.649967193603516,56.07623191980951,55.6117956819899,55.974439604187815,5652000
2010-04-06,55.73906326293945,55.89175423450007,55.57364521227302,55.85994624465244,3584600
2010-04-07,56.45159149169922,56.57246953866697,55.541800102015024,55.63722886173818,6389900
2010-04-08,56.47703170776367,56.70607042190704,56.29253288343888,56.55337956379642,3797600
2010-04-09,56.61063766479492,56.66153137792845,56.24799386871304,56.37523543247862,2311300
2010-04-12,56.90965270996094,56.979637022387614,56.68061402455622,56.73151258885821,2939600
2010-04-13,57.094207763671875,57.22781297477589,56.95423901281282,57.189641444162916,3090900
2010-04-14,56.693416595458984,57.17694389236877,56.69341659545898,57.10695948673864,3570100
2010-04-15,56.75699996948242,56.94150374846072,56.4198052490577,56.52796113033402,3698000
2010-04-16,57.17046356201172,57.25317002973055,56.77600725007028,56.87780430629419,8303900
2010-04-19,57.03056716918945,57.27869174012577,56.954219280456385,57.17689940910528,3211500
2010-04-20,57.234153747558594,57.253239505273015,57.0305642420102,57.16416939996789,2285000
2010-04-21,57.704959869384766,57.78767130045351,57.425027302414975,57.43138598637625,4162200
2010-04-22,57.533180236816406,57.95308149278924,57.4695594227547,57.83220340225909,2841400
2010-04-23,57.32957077026367,57.48862517704968,57.17687989885659,57.39319156218701,4776000
2010-04-26,57.393226623535156,57.673164103757166,57.22144989500871,57.58409396986075,4753900
2010-04-27,58.20124435424805,58.481177067724005,57.70499006998662,57.80042377288151,13199200
2010-04-28,57.704959869384766,58.118502462856796,57.56499601287848,57.97853375239329,8379500
2010-04-29,57.94672775268555,58.03579787076205,57.59044242642215,57.80675903743465,4067200
2010-04-30,58.61473083496094,58.640180123647426,57.965790962299835,58.07394679875077,6924800
2010-05-03,58.53811264038086,58.74879250986608,58.27635192583769,58.36573244522487,4211800
2010-05-04,59.591556549072266,59.67455626655385,59.09357772768455,59.25318657407166,11054800
2010-05-05,59.942684173583984,60.55558141824856,59.597928560171226,60.051216995156246,12219100
2010-05-06,61.79412841796875,63.84350432220685,59.87243757402593,60.11504600780892,19578200
2010-05-07,61.02163314819336,62.624101876650315,60.82371493838944,61.21316077174318,18740600
2010-05-10,59.757537841796875,59.974608357530066,59.43193450363425,59.47662964673687,10240100
2010-05-11,59.60431671142578,60.02568145333923,59.36809390993485,60.00014832911679,7729100
2010-05-12,59.151023864746094,59.5404697370199,59.12548587154586,59.46385575741919,5530800
2010-05-13,59.54045486450195,59.725601615800514,58.86371039092408,59.540454864501946,6849700
2010-05-14,60.574729919433594,60.97056149627484,60.070365527786755,60.08952267528834,9796500
2010-05-17,60.351287841796875,61.10464168703853,60.312983282659516,60.47259210689821,6302200
2010-05-18,61.277034759521484,61.398334179114904,60.504523602284294,60.58752332560566,9904100
2010-05-19,61.48133850097656,61.896317665118914,61.2451156205196,61.251501339147126,14121200
2010-05-20,62.77733612060547,62.930559208996875,62.26658599813522,62.50919449820196,17666900
2010-05-21,62.8411865234375,63.68392092124454,62.47727859872252,63.59454036927067,18670600
2010-05-24,62.62411117553711,63.1220947608077,62.50281179053956,63.03909506115873,7721100
2010-05-25,62.93060302734375,63.77333790660093,62.82207013378187,63.62011471152078,12952700
2010-05-26,62.75181198120117,62.82204026031709,62.183604901718084,62.70712170093426,12644800
2010-05-27,61.328102111816406,61.92184722038827,61.2131835465807,61.819700090665144,7653200
2010-05-28,61.609012603759766,61.78777372627519,61.30256148596527,61.602626886276994,5805500
2010-06-01,62.042076110839844,62.32394152528253,61.657717292210066,62.285507109635816,5536200
2010-06-02,61.45268249511719,62.259838869292274,61.382216190929775,62.131716094686006,5656400
2010-06-03,61.00428771972656,61.43989554083482,60.92100666337359,60.99147299380183,8499500
2010-06-04,62.644195556640625,62.74668888589556,61.94593989609401,62.09968722105237,7479600
2010-06-07,63.1246452331543,63.15667226045938,62.34952079404196,62.47123131761563,5288200
2010-06-08,62.810791015625,63.105466237072356,62.62501655022378,62.73391730626992,5510800
2010-06-09,62.74030685424805,62.85561494184324,62.27266714139379,62.52250051661911,5598000
2010-06-10,61.619266510009766,62.323924971566214,61.55520265109771,62.26626847602261,6075100
2010-06-11,62.40077209472656,62.65700787170469,61.88829076600197,62.1957756533294,6266700
