Symbol,Date,Historical_Price,Live_Price_2024,Volatility
RELIANCE,2021-02-11,932.12,1468.7,High
RELIANCE,2021-02-12,925.73,1468.7,High
RELIANCE,2021-02-15,921.64,1468.7,Low
RELIANCE,2021-02-16,933.84,1468.7,High
RELIANCE,2021-02-17,944.61,1468.7,High
RELIANCE,2021-02-18,937.56,1468.7,High
RELIANCE,2021-02-19,943.27,1468.7,High
RELIANCE,2021-02-22,910.54,1468.7,High
RELIANCE,2021-02-23,917.5,1468.7,Low
RELIANCE,2021-02-24,934.52,1468.7,Low
RELIANCE,2021-02-25,972.32,1468.7,High
RELIANCE,2021-02-26,945.77,1468.7,High
RELIANCE,2021-03-01,952.98,1468.7,High
RELIANCE,2021-03-02,954.93,1468.7,Low
RELIANCE,2021-03-03,998.5,1468.7,High
RELIANCE,2021-03-04,986.6,1468.7,Low
RELIANCE,2021-03-05,987.89,1468.7,High
RELIANCE,2021-03-08,993.51,1468.7,High
RELIANCE,2021-03-09,993.49,1468.7,High
RELIANCE,2021-03-10,989.36,1468.7,High
RELIANCE,2021-03-12,969.25,1468.7,High
RELIANCE,2021-03-15,956.24,1468.7,High
RELIANCE,2021-03-16,952.48,1468.7,Low
RELIANCE,2021-03-17,931.96,1468.7,High
RELIANCE,2021-03-18,910.99,1468.7,High
RELIANCE,2021-03-19,944.04,1468.7,High
RELIANCE,2021-03-22,935.16,1468.7,Low
RELIANCE,2021-03-23,946.54,1468.7,High
RELIANCE,2021-03-24,928.31,1468.7,Low
RELIANCE,2021-03-25,902.99,1468.7,High
RELIANCE,2021-03-26,904.44,1468.7,High
RELIANCE,2021-03-30,920.15,1468.7,High
RELIANCE,2021-03-31,908.27,1468.7,High
RELIANCE,2021-04-01,916.77,1468.7,Low
RELIANCE,2021-04-05,903.51,1468.7,High
RELIANCE,2021-04-06,899.74,1468.7,Low
RELIANCE,2021-04-07,908.15,1468.7,High
RELIANCE,2021-04-08,909.29,1468.7,Low
RELIANCE,2021-04-09,898.72,1468.7,Low
RELIANCE,2021-04-12,866.58,1468.7,High
RELIANCE,2021-04-13,875.94,1468.7,Low
RELIANCE,2021-04-15,881.61,1468.7,High
RELIANCE,2021-04-16,876.07,1468.7,Low
RELIANCE,2021-04-19,862.29,1468.7,Low
RELIANCE,2021-04-20,862.04,1468.7,Low
RELIANCE,2021-04-22,864.42,1468.7,Low
RELIANCE,2021-04-23,863.49,1468.7,Low
RELIANCE,2021-04-26,878.68,1468.7,High
RELIANCE,2021-04-27,901.72,1468.7,High
RELIANCE,2021-04-28,905.64,1468.7,Low
RELIANCE,2021-04-29,917.77,1468.7,Low
RELIANCE,2021-04-30,904.37,1468.7,High
RELIANCE,2021-05-03,888.29,1468.7,Low
RELIANCE,2021-05-04,869.05,1468.7,High
RELIANCE,2021-05-05,870.63,1468.7,Low
RELIANCE,2021-05-06,875.58,1468.7,Low
RELIANCE,2021-05-07,875.92,1468.7,Low
RELIANCE,2021-05-10,873.4,1468.7,Low
RELIANCE,2021-05-11,876.55,1468.7,Low
RELIANCE,2021-05-12,867.48,1468.7,Low
RELIANCE,2021-05-14,878.43,1468.7,Low
RELIANCE,2021-05-17,888.88,1468.7,Low
RELIANCE,2021-05-18,901.4,1468.7,Low
RELIANCE,2021-05-19,905.52,1468.7,High
RELIANCE,2021-05-20,900.24,1468.7,Low
RELIANCE,2021-05-21,908.02,1468.7,Low
RELIANCE,2021-05-24,900.36,1468.7,Low
RELIANCE,2021-05-25,890.15,1468.7,Low
RELIANCE,2021-05-26,893.28,1468.7,Low
RELIANCE,2021-05-27,896.03,1468.7,Low
RELIANCE,2021-05-28,949.85,1468.7,High
RELIANCE,2021-05-31,979.55,1468.7,High
RELIANCE,2021-06-01,983.45,1468.7,High
RELIANCE,2021-06-02,998.12,1468.7,High
RELIANCE,2021-06-03,1001.92,1468.7,High
RELIANCE,2021-06-04,993.24,1468.7,Low
RELIANCE,2021-06-07,1009.97,1468.7,High
RELIANCE,2021-06-08,1004.17,1468.7,Low
RELIANCE,2021-06-09,986.21,1468.7,High
RELIANCE,2021-06-10,989.84,1468.7,High
RELIANCE,2021-06-11,1007.01,1468.7,High
RELIANCE,2021-06-14,1021.46,1468.7,High
RELIANCE,2021-06-15,1023.78,1468.7,Low
RELIANCE,2021-06-16,1006.3,1468.7,Low
RELIANCE,2021-06-17,1008.15,1468.7,High
RELIANCE,2021-06-18,1012.7,1468.7,High
RELIANCE,2021-06-21,1017.98,1468.7,High
RELIANCE,2021-06-22,1012.74,1468.7,Low
RELIANCE,2021-06-23,1003.46,1468.7,High
RELIANCE,2021-06-24,979.87,1468.7,High
RELIANCE,2021-06-25,957.55,1468.7,High
RELIANCE,2021-06-28,949.16,1468.7,High
RELIANCE,2021-06-29,949.97,1468.7,Low
RELIANCE,2021-06-30,960.37,1468.7,Low
RELIANCE,2021-07-01,954.59,1468.7,Low
RELIANCE,2021-07-02,968.74,1468.7,Low
RELIANCE,2021-07-05,978.37,1468.7,Low
RELIANCE,2021-07-06,966.81,1468.7,Low
RELIANCE,2021-07-07,960.1,1468.7,Low
RELIANCE,2021-07-08,952.16,1468.7,Low
RELIANCE,2021-07-09,942.42,1468.7,Low
RELIANCE,2021-07-12,948.29,1468.7,Low
RELIANCE,2021-07-13,955.39,1468.7,Low
RELIANCE,2021-07-14,949.16,1468.7,Low
RELIANCE,2021-07-15,947.49,1468.7,Low
RELIANCE,2021-07-16,961.17,1468.7,Low
RELIANCE,2021-07-19,955.05,1468.7,Low
RELIANCE,2021-07-20,952.7,1468.7,Low
RELIANCE,2021-07-22,964.94,1468.7,Low
RELIANCE,2021-07-23,958.12,1468.7,Low
RELIANCE,2021-07-26,944.99,1468.7,High
RELIANCE,2021-07-27,935.05,1468.7,High
RELIANCE,2021-07-28,927.02,1468.7,High
RELIANCE,2021-07-29,934.25,1468.7,Low
RELIANCE,2021-07-30,926.09,1468.7,Low
RELIANCE,2021-08-02,943.01,1468.7,Low
RELIANCE,2021-08-03,949.95,1468.7,Low
RELIANCE,2021-08-04,957.23,1468.7,Low
RELIANCE,2021-08-05,971.11,1468.7,High
RELIANCE,2021-08-06,950.54,1468.7,High
RELIANCE,2021-08-09,945.13,1468.7,Low
RELIANCE,2021-08-10,950.09,1468.7,Low
RELIANCE,2021-08-11,963.4,1468.7,Low
RELIANCE,2021-08-12,960.3,1468.7,Low
RELIANCE,2021-08-13,976.3,1468.7,Low
RELIANCE,2021-08-16,988.97,1468.7,High
RELIANCE,2021-08-17,984.76,1468.7,Low
RELIANCE,2021-08-18,988.58,1468.7,Low
RELIANCE,2021-08-20,977.48,1468.7,Low
RELIANCE,2021-08-23,983.9,1468.7,Low
RELIANCE,2021-08-24,993.61,1468.7,Low
RELIANCE,2021-08-25,1002.21,1468.7,Low
RELIANCE,2021-08-26,1014.88,1468.7,Low
RELIANCE,2021-08-27,1013.49,1468.7,Low
RELIANCE,2021-08-30,1032.99,1468.7,Low
RELIANCE,2021-08-31,1027.49,1468.7,Low
RELIANCE,2021-09-01,1031.56,1468.7,Low
RELIANCE,2021-09-02,1043.98,1468.7,High
RELIANCE,2021-09-03,1086.8,1468.7,High
RELIANCE,2021-09-06,1103.68,1468.7,High
RELIANCE,2021-09-07,1110.64,1468.7,Low
RELIANCE,2021-09-08,1106.29,1468.7,Low
RELIANCE,2021-09-09,1103.68,1468.7,Low
RELIANCE,2021-09-13,1079.08,1468.7,High
RELIANCE,2021-09-14,1077.67,1468.7,Low
RELIANCE,2021-09-15,1082.16,1468.7,Low
RELIANCE,2021-09-16,1104.86,1468.7,High
RELIANCE,2021-09-17,1087.73,1468.7,High
RELIANCE,2021-09-20,1089.46,1468.7,High
RELIANCE,2021-09-21,1094.17,1468.7,Low
RELIANCE,2021-09-22,1105.91,1468.7,Low
RELIANCE,2021-09-23,1132.93,1468.7,High
RELIANCE,2021-09-24,1129.66,1468.7,Low
RELIANCE,2021-09-27,1148.66,1468.7,High
RELIANCE,2021-09-28,1159.39,1468.7,High
RELIANCE,2021-09-29,1150.2,1468.7,Low
RELIANCE,2021-09-30,1146.29,1468.7,Low
RELIANCE,2021-10-01,1148.31,1468.7,Low
RELIANCE,2021-10-04,1163.08,1468.7,Low
RELIANCE,2021-10-05,1187.22,1468.7,High
RELIANCE,2021-10-06,1164.76,1468.7,High
RELIANCE,2021-10-07,1170.47,1468.7,Low
RELIANCE,2021-10-08,1215.45,1468.7,High
RELIANCE,2021-10-11,1206.99,1468.7,High
RELIANCE,2021-10-12,1213.88,1468.7,Low
RELIANCE,2021-10-13,1226.23,1468.7,Low
RELIANCE,2021-10-14,1228.71,1468.7,Low
RELIANCE,2021-10-18,1231.99,1468.7,High
RELIANCE,2021-10-19,1243.02,1468.7,Low
RELIANCE,2021-10-20,1228.71,1468.7,Low
RELIANCE,2021-10-21,1193.27,1468.7,High
RELIANCE,2021-10-22,1195.5,1468.7,High
RELIANCE,2021-10-25,1183.85,1468.7,High
RELIANCE,2021-10-26,1210.81,1468.7,High
RELIANCE,2021-10-27,1195.5,1468.7,High
RELIANCE,2021-10-28,1182.39,1468.7,Low
RELIANCE,2021-10-29,1154.02,1468.7,High
RELIANCE,2021-11-01,1154.73,1468.7,High
RELIANCE,2021-11-02,1137.89,1468.7,High
RELIANCE,2021-11-03,1130.07,1468.7,High
RELIANCE,2021-11-04,1137.01,1468.7,Low
RELIANCE,2021-11-08,1138.42,1468.7,High
RELIANCE,2021-11-09,1147.4,1468.7,Low
RELIANCE,2021-11-10,1160.24,1468.7,High
RELIANCE,2021-11-11,1162.35,1468.7,Low
RELIANCE,2021-11-12,1179.89,1468.7,Low
RELIANCE,2021-11-15,1172.93,1468.7,Low
RELIANCE,2021-11-16,1145.67,1468.7,High
RELIANCE,2021-11-17,1121.15,1468.7,Low
RELIANCE,2021-11-18,1125.38,1468.7,Low
RELIANCE,2021-11-22,1075.53,1468.7,High
RELIANCE,2021-11-23,1085.59,1468.7,High
RELIANCE,2021-11-24,1069.92,1468.7,High
RELIANCE,2021-11-25,1134.32,1468.7,High
RELIANCE,2021-11-26,1097.76,1468.7,High
RELIANCE,2021-11-29,1110.91,1468.7,High
RELIANCE,2021-11-30,1094.49,1468.7,High
RELIANCE,2021-12-01,1122.51,1468.7,Low
RELIANCE,2021-12-02,1129.73,1468.7,Low
RELIANCE,2021-12-03,1095.78,1468.7,High
RELIANCE,2021-12-06,1075.01,1468.7,High
RELIANCE,2021-12-07,1083.77,1468.7,Low
RELIANCE,2021-12-08,1100.26,1468.7,Low
RELIANCE,2021-12-09,1117.71,1468.7,High
RELIANCE,2021-12-10,1118.85,1468.7,Low
RELIANCE,2021-12-13,1096.42,1468.7,High
RELIANCE,2021-12-14,1083.0,1468.7,Low
RELIANCE,2021-12-15,1079.83,1468.7,Low
RELIANCE,2021-12-16,1093.8,1468.7,Low
RELIANCE,2021-12-17,1064.93,1468.7,High
RELIANCE,2021-12-20,1036.22,1468.7,High
RELIANCE,2021-12-21,1051.65,1468.7,High
RELIANCE,2021-12-22,1076.6,1468.7,High
RELIANCE,2021-12-23,1076.22,1468.7,Low
RELIANCE,2021-12-24,1079.65,1468.7,High
RELIANCE,2021-12-27,1078.49,1468.7,Low
RELIANCE,2021-12-28,1091.3,1468.7,Low
RELIANCE,2021-12-29,1093.17,1468.7,Low
RELIANCE,2021-12-30,1073.42,1468.7,High
RELIANCE,2021-12-31,1077.54,1468.7,Low
RELIANCE,2022-01-03,1093.78,1468.7,Low
RELIANCE,2022-01-04,1118.47,1468.7,High
RELIANCE,2022-01-05,1123.7,1468.7,Low
RELIANCE,2022-01-06,1099.54,1468.7,Low
RELIANCE,2022-01-07,1108.41,1468.7,Low
RELIANCE,2022-01-10,1109.32,1468.7,Low
RELIANCE,2022-01-11,1117.3,1468.7,Low
RELIANCE,2022-01-12,1147.13,1468.7,High
RELIANCE,2022-01-13,1153.59,1468.7,Low
RELIANCE,2022-01-14,1155.28,1468.7,Low
RELIANCE,2022-01-17,1161.3,1468.7,Low
RELIANCE,2022-01-18,1147.45,1468.7,Low
RELIANCE,2022-01-19,1147.36,1468.7,Low
RELIANCE,2022-01-20,1127.27,1468.7,High
RELIANCE,2022-01-21,1127.45,1468.7,High
RELIANCE,2022-01-24,1081.97,1468.7,High
RELIANCE,2022-01-25,1079.86,1468.7,High
RELIANCE,2022-01-27,1063.86,1468.7,Low
RELIANCE,2022-01-28,1062.84,1468.7,High
RELIANCE,2022-01-31,1085.93,1468.7,High
RELIANCE,2022-02-01,1082.34,1468.7,High
RELIANCE,2022-02-02,1084.54,1468.7,Low
RELIANCE,2022-02-03,1070.53,1468.7,High
RELIANCE,2022-02-04,1060.77,1468.7,Low
RELIANCE,2022-02-07,1054.31,1468.7,High
RELIANCE,2022-02-08,1072.03,1468.7,High
RELIANCE,2022-02-09,1084.52,1468.7,Low
RELIANCE,2022-02-10,1083.41,1468.7,Low
RELIANCE,2022-02-11,1081.29,1468.7,Low
RELIANCE,2022-02-14,1064.07,1468.7,Low
RELIANCE,2022-02-15,1100.2,1468.7,High
RELIANCE,2022-02-16,1097.92,1468.7,Low
RELIANCE,2022-02-17,1111.82,1468.7,Low
RELIANCE,2022-02-18,1103.13,1468.7,Low
RELIANCE,2022-02-21,1091.98,1468.7,High
RELIANCE,2022-02-22,1087.02,1468.7,High
RELIANCE,2022-02-23,1080.22,1468.7,Low
RELIANCE,2022-02-24,1026.39,1468.7,High
RELIANCE,2022-02-25,1039.22,1468.7,Low
RELIANCE,2022-02-28,1073.62,1468.7,High
RELIANCE,2022-03-02,1091.37,1468.7,High
RELIANCE,2022-03-03,1082.16,1468.7,Low
RELIANCE,2022-03-04,1058.15,1468.7,Low
RELIANCE,2022-03-07,1019.02,1468.7,High
RELIANCE,2022-03-08,1017.18,1468.7,High
RELIANCE,2022-03-09,1071.14,1468.7,High
RELIANCE,2022-03-10,1088.5,1468.7,Low
RELIANCE,2022-03-11,1091.64,1468.7,Low
RELIANCE,2022-03-14,1100.61,1468.7,High
RELIANCE,2022-03-15,1075.4,1468.7,High
RELIANCE,2022-03-16,1093.55,1468.7,Low
RELIANCE,2022-03-17,1129.2,1468.7,High
RELIANCE,2022-03-21,1122.7,1468.7,Low
RELIANCE,2022-03-22,1151.7,1468.7,High
RELIANCE,2022-03-23,1155.37,1468.7,Low
RELIANCE,2022-03-24,1173.32,1468.7,High
RELIANCE,2022-03-25,1181.14,1468.7,Low
RELIANCE,2022-03-28,1193.02,1468.7,Low
RELIANCE,2022-03-29,1193.29,1468.7,Low
RELIANCE,2022-03-30,1216.22,1468.7,High
RELIANCE,2022-03-31,1198.84,1468.7,Low
RELIANCE,2022-04-01,1208.44,1468.7,Low
RELIANCE,2022-04-04,1212.02,1468.7,Low
RELIANCE,2022-04-05,1194.88,1468.7,Low
RELIANCE,2022-04-06,1191.7,1468.7,Low
RELIANCE,2022-04-07,1170.68,1468.7,Low
RELIANCE,2022-04-08,1190.15,1468.7,High
RELIANCE,2022-04-11,1187.67,1468.7,High
RELIANCE,2022-04-12,1165.31,1468.7,Low
RELIANCE,2022-04-13,1161.03,1468.7,Low
RELIANCE,2022-04-18,1157.48,1468.7,Low
RELIANCE,2022-04-19,1201.6,1468.7,High
RELIANCE,2022-04-20,1236.93,1468.7,High
RELIANCE,2022-04-21,1265.89,1468.7,High
RELIANCE,2022-04-22,1255.29,1468.7,High
RELIANCE,2022-04-25,1226.26,1468.7,High
RELIANCE,2022-04-26,1262.95,1468.7,High
RELIANCE,2022-04-27,1264.18,1468.7,High
RELIANCE,2022-04-28,1283.07,1468.7,High
RELIANCE,2022-04-29,1269.6,1468.7,High
RELIANCE,2022-05-02,1265.14,1468.7,Low
RELIANCE,2022-05-04,1225.64,1468.7,High
RELIANCE,2022-05-05,1201.64,1468.7,High
RELIANCE,2022-05-06,1192.43,1468.7,High
RELIANCE,2022-05-09,1145.86,1468.7,High
RELIANCE,2022-05-10,1126.0,1468.7,High
RELIANCE,2022-05-11,1114.46,1468.7,High
RELIANCE,2022-05-12,1091.76,1468.7,High
RELIANCE,2022-05-13,1104.13,1468.7,High
RELIANCE,2022-05-16,1104.41,1468.7,High
RELIANCE,2022-05-17,1150.79,1468.7,High
RELIANCE,2022-05-18,1154.98,1468.7,High
RELIANCE,2022-05-19,1128.36,1468.7,Low
RELIANCE,2022-05-20,1194.16,1468.7,High
RELIANCE,2022-05-23,1186.17,1468.7,High
RELIANCE,2022-05-24,1190.24,1468.7,Low
RELIANCE,2022-05-25,1188.49,1468.7,High
RELIANCE,2022-05-26,1177.16,1468.7,High
RELIANCE,2022-05-27,1171.7,1468.7,High
RELIANCE,2022-05-30,1212.52,1468.7,High
RELIANCE,2022-05-31,1197.89,1468.7,High
RELIANCE,2022-06-01,1198.27,1468.7,Low
RELIANCE,2022-06-02,1239.59,1468.7,High
RELIANCE,2022-06-03,1264.71,1468.7,High
RELIANCE,2022-06-06,1259.27,1468.7,High
RELIANCE,2022-06-07,1261.63,1468.7,Low
RELIANCE,2022-06-08,1239.48,1468.7,High
RELIANCE,2022-06-09,1273.46,1468.7,High
RELIANCE,2022-06-10,1235.02,1468.7,High
RELIANCE,2022-06-13,1211.65,1468.7,High
RELIANCE,2022-06-14,1195.82,1468.7,High
RELIANCE,2022-06-15,1181.35,1468.7,High
RELIANCE,2022-06-16,1164.83,1468.7,High
RELIANCE,2022-06-17,1178.48,1468.7,High
RELIANCE,2022-06-20,1157.12,1468.7,High
RELIANCE,2022-06-21,1175.8,1468.7,High
RELIANCE,2022-06-22,1140.08,1468.7,High
RELIANCE,2022-06-23,1121.58,1468.7,High
RELIANCE,2022-06-24,1137.55,1468.7,Low
RELIANCE,2022-06-27,1134.19,1468.7,High
RELIANCE,2022-06-28,1150.13,1468.7,High
RELIANCE,2022-06-29,1174.0,1468.7,High
RELIANCE,2022-06-30,1181.05,1468.7,Low
RELIANCE,2022-07-01,1095.99,1468.7,High
RELIANCE,2022-07-04,1098.26,1468.7,High
RELIANCE,2022-07-05,1107.16,1468.7,Low
RELIANCE,2022-07-06,1097.42,1468.7,High
RELIANCE,2022-07-07,1086.61,1468.7,High
RELIANCE,2022-07-08,1088.12,1468.7,Low
RELIANCE,2022-07-11,1102.9,1468.7,High
RELIANCE,2022-07-12,1101.33,1468.7,Low
RELIANCE,2022-07-13,1081.81,1468.7,High
RELIANCE,2022-07-14,1090.73,1468.7,High
RELIANCE,2022-07-15,1092.85,1468.7,Low
RELIANCE,2022-07-18,1102.15,1468.7,Low
RELIANCE,2022-07-19,1108.91,1468.7,Low
RELIANCE,2022-07-20,1138.9,1468.7,High
RELIANCE,2022-07-21,1131.3,1468.7,Low
RELIANCE,2022-07-22,1138.94,1468.7,Low
RELIANCE,2022-07-25,1101.31,1468.7,High
RELIANCE,2022-07-26,1101.81,1468.7,Low
RELIANCE,2022-07-27,1100.77,1468.7,Low
RELIANCE,2022-07-28,1118.01,1468.7,Low
RELIANCE,2022-07-29,1141.83,1468.7,High
RELIANCE,2022-08-01,1171.59,1468.7,High
RELIANCE,2022-08-02,1176.05,1468.7,Low
RELIANCE,2022-08-03,1185.92,1468.7,Low
RELIANCE,2022-08-04,1170.25,1468.7,High
RELIANCE,2022-08-05,1153.0,1468.7,High
RELIANCE,2022-08-08,1168.08,1468.7,High
RELIANCE,2022-08-10,1175.07,1468.7,Low
RELIANCE,2022-08-11,1178.98,1468.7,Low
RELIANCE,2022-08-12,1198.05,1468.7,High
RELIANCE,2022-08-16,1206.37,1468.7,Low
RELIANCE,2022-08-17,1212.68,1468.7,Low
RELIANCE,2022-08-18,1214.87,1468.7,Low
RELIANCE,2022-08-19,1193.21,1468.7,High
RELIANCE,2022-08-22,1189.9,1468.7,Low
RELIANCE,2022-08-23,1208.26,1468.7,High
RELIANCE,2022-08-24,1205.04,1468.7,Low
RELIANCE,2022-08-25,1201.52,1468.7,Low
RELIANCE,2022-08-26,1195.11,1468.7,Low
RELIANCE,2022-08-29,1185.82,1468.7,High
RELIANCE,2022-08-30,1204.22,1468.7,High
RELIANCE,2022-09-01,1168.81,1468.7,High
RELIANCE,2022-09-02,1155.16,1468.7,Low
RELIANCE,2022-09-05,1173.1,1468.7,Low
RELIANCE,2022-09-06,1185.45,1468.7,Low
RELIANCE,2022-09-07,1178.56,1468.7,Low
RELIANCE,2022-09-08,1180.23,1468.7,Low
RELIANCE,2022-09-09,1172.88,1468.7,Low
RELIANCE,2022-09-12,1186.0,1468.7,Low
RELIANCE,2022-09-13,1195.91,1468.7,Low
RELIANCE,2022-09-14,1181.57,1468.7,Low
RELIANCE,2022-09-15,1169.86,1468.7,Low
RELIANCE,2022-09-16,1140.88,1468.7,High
RELIANCE,2022-09-19,1142.36,1468.7,Low
RELIANCE,2022-09-20,1142.54,1468.7,Low
RELIANCE,2022-09-21,1145.69,1468.7,Low
RELIANCE,2022-09-22,1134.9,1468.7,Low
RELIANCE,2022-09-23,1113.62,1468.7,High
RELIANCE,2022-09-26,1085.25,1468.7,Low
RELIANCE,2022-09-27,1093.88,1468.7,High
RELIANCE,2022-09-28,1064.76,1468.7,High
RELIANCE,2022-09-29,1061.49,1468.7,High
RELIANCE,2022-09-30,1085.43,1468.7,High
RELIANCE,2022-10-03,1081.67,1468.7,High
RELIANCE,2022-10-04,1101.62,1468.7,Low
RELIANCE,2022-10-06,1105.68,1468.7,Low
RELIANCE,2022-10-07,1110.36,1468.7,Low
RELIANCE,2022-10-10,1098.24,1468.7,Low
RELIANCE,2022-10-11,1076.37,1468.7,High
RELIANCE,2022-10-12,1084.29,1468.7,Low
RELIANCE,2022-10-13,1087.74,1468.7,Low
RELIANCE,2022-10-14,1082.22,1468.7,Low
RELIANCE,2022-10-17,1099.59,1468.7,High
RELIANCE,2022-10-18,1118.99,1468.7,Low
RELIANCE,2022-10-19,1138.46,1468.7,High
RELIANCE,2022-10-20,1141.52,1468.7,Low
RELIANCE,2022-10-21,1128.28,1468.7,High
RELIANCE,2022-10-24,1132.04,1468.7,Low
RELIANCE,2022-10-25,1114.56,1468.7,High
RELIANCE,2022-10-27,1118.94,1468.7,Low
RELIANCE,2022-10-28,1153.18,1468.7,High
RELIANCE,2022-10-31,1163.88,1468.7,Low
RELIANCE,2022-11-01,1154.87,1468.7,High
RELIANCE,2022-11-02,1162.08,1468.7,Low
RELIANCE,2022-11-03,1166.42,1468.7,Low
RELIANCE,2022-11-04,1183.58,1468.7,Low
RELIANCE,2022-11-07,1189.9,1468.7,Low
RELIANCE,2022-11-09,1188.72,1468.7,Low
RELIANCE,2022-11-10,1174.34,1468.7,Low
RELIANCE,2022-11-11,1201.41,1468.7,Low
RELIANCE,2022-11-14,1195.59,1468.7,Low
RELIANCE,2022-11-15,1190.22,1468.7,Low
RELIANCE,2022-11-16,1183.4,1468.7,Low
RELIANCE,2022-11-17,1186.46,1468.7,Low
RELIANCE,2022-11-18,1185.82,1468.7,Low
RELIANCE,2022-11-21,1164.48,1468.7,Low
RELIANCE,2022-11-22,1170.94,1468.7,Low
RELIANCE,2022-11-23,1167.28,1468.7,Low
RELIANCE,2022-11-24,1177.35,1468.7,Low
RELIANCE,2022-11-25,1194.93,1468.7,Low
RELIANCE,2022-11-28,1235.99,1468.7,High
RELIANCE,2022-11-29,1238.11,1468.7,Low
RELIANCE,2022-11-30,1246.85,1468.7,Low
RELIANCE,2022-12-01,1243.18,1468.7,Low
RELIANCE,2022-12-02,1242.65,1468.7,Low
RELIANCE,2022-12-05,1224.53,1468.7,Low
RELIANCE,2022-12-06,1228.07,1468.7,Low
RELIANCE,2022-12-07,1209.94,1468.7,Low
RELIANCE,2022-12-08,1209.37,1468.7,Low
RELIANCE,2022-12-09,1191.05,1468.7,High
RELIANCE,2022-12-12,1192.87,1468.7,Low
RELIANCE,2022-12-13,1198.3,1468.7,Low
RELIANCE,2022-12-14,1193.97,1468.7,Low
RELIANCE,2022-12-15,1177.01,1468.7,Low
RELIANCE,2022-12-16,1171.19,1468.7,High
RELIANCE,2022-12-19,1186.57,1468.7,Low
RELIANCE,2022-12-20,1196.84,1468.7,High
RELIANCE,2022-12-21,1179.82,1468.7,High
RELIANCE,2022-12-22,1176.76,1468.7,Low
RELIANCE,2022-12-23,1142.25,1468.7,High
RELIANCE,2022-12-26,1152.22,1468.7,Low
RELIANCE,2022-12-27,1161.65,1468.7,Low
RELIANCE,2022-12-28,1161.53,1468.7,Low
RELIANCE,2022-12-29,1161.01,1468.7,Low
RELIANCE,2022-12-30,1162.79,1468.7,Low
RELIANCE,2023-01-02,1175.89,1468.7,Low
RELIANCE,2023-01-03,1167.28,1468.7,Low
RELIANCE,2023-01-04,1149.71,1468.7,Low
RELIANCE,2023-01-05,1147.66,1468.7,Low
RELIANCE,2023-01-06,1158.09,1468.7,Low
RELIANCE,2023-01-09,1185.43,1468.7,High
RELIANCE,2023-01-10,1167.9,1468.7,High
RELIANCE,2023-01-11,1153.18,1468.7,Low
RELIANCE,2023-01-12,1128.28,1468.7,High
RELIANCE,2023-01-13,1126.45,1468.7,Low
RELIANCE,2023-01-16,1115.72,1468.7,High
RELIANCE,2023-01-17,1131.56,1468.7,Low
RELIANCE,2023-01-18,1129.69,1468.7,Low
RELIANCE,2023-01-19,1128.48,1468.7,Low
RELIANCE,2023-01-20,1115.06,1468.7,Low
RELIANCE,2023-01-23,1109.42,1468.7,Low
RELIANCE,2023-01-24,1102.87,1468.7,High
RELIANCE,2023-01-25,1087.63,1468.7,Low
RELIANCE,2023-01-27,1066.99,1468.7,High
RELIANCE,2023-01-30,1077.22,1468.7,High
RELIANCE,2023-01-31,1074.52,1468.7,Low
RELIANCE,2023-02-01,1068.16,1468.7,High
RELIANCE,2023-02-02,1062.24,1468.7,Low
RELIANCE,2023-02-03,1063.18,1468.7,High
RELIANCE,2023-02-06,1055.17,1468.7,Low
RELIANCE,2023-02-07,1052.64,1468.7,Low
RELIANCE,2023-02-08,1073.66,1468.7,High
RELIANCE,2023-02-09,1075.53,1468.7,Low
RELIANCE,2023-02-10,1066.67,1468.7,Low
RELIANCE,2023-02-13,1060.6,1468.7,Low
RELIANCE,2023-02-14,1085.59,1468.7,High
RELIANCE,2023-02-15,1110.18,1468.7,High
RELIANCE,2023-02-16,1109.31,1468.7,Low
RELIANCE,2023-02-17,1113.94,1468.7,Low
RELIANCE,2023-02-20,1102.17,1468.7,Low
RELIANCE,2023-02-21,1111.16,1468.7,Low
RELIANCE,2023-02-22,1085.96,1468.7,High
RELIANCE,2023-02-23,1080.76,1468.7,Low
RELIANCE,2023-02-24,1088.15,1468.7,Low
RELIANCE,2023-02-27,1080.92,1468.7,Low
RELIANCE,2023-02-28,1060.24,1468.7,High
RELIANCE,2023-03-01,1069.98,1468.7,Low
RELIANCE,2023-03-02,1061.83,1468.7,Low
RELIANCE,2023-03-03,1088.93,1468.7,High
RELIANCE,2023-03-06,1099.56,1468.7,Low
RELIANCE,2023-03-08,1103.51,1468.7,Low
RELIANCE,2023-03-09,1076.99,1468.7,High
RELIANCE,2023-03-10,1060.3,1468.7,Low
RELIANCE,2023-03-13,1042.87,1468.7,High
RELIANCE,2023-03-14,1038.96,1468.7,Low
RELIANCE,2023-03-15,1021.21,1468.7,High
RELIANCE,2023-03-16,1016.12,1468.7,High
RELIANCE,2023-03-17,1014.84,1468.7,Low
RELIANCE,2023-03-20,1004.86,1468.7,Low
RELIANCE,2023-03-21,1036.11,1468.7,High
RELIANCE,2023-03-22,1039.26,1468.7,Low
RELIANCE,2023-03-23,1026.11,1468.7,Low
RELIANCE,2023-03-24,1005.8,1468.7,High
RELIANCE,2023-03-27,1021.43,1468.7,High
RELIANCE,2023-03-28,1026.2,1468.7,Low
RELIANCE,2023-03-29,1020.13,1468.7,Low
RELIANCE,2023-03-31,1064.12,1468.7,High
